Height,Weight
71.97052605,211.5427845
70.69889553,187.3681933
68.41486506,188.997023
68.20968309,174.3218287
69.5659947,203.21593
68.82198029,197.6167878
71.82777662,198.9735653
66.92343676,173.6342571
69.74264212,199.8912715
69.80246436,173.0412559
69.16438112,196.892315
70.90773669,197.216552
69.52494396,170.0371863
72.05664499,220.1345171
71.39146448,197.3070586
71.76036373,211.5616698
70.76459833,188.7924569
62.58697166,144.6414182
70.88614442,224.6951625
71.41147486,210.4306105
69.66772402,216.7316335
69.72520733,182.4816869
72.18253412,201.2614644
73.10605905,207.2395474
72.76536995,220.6780415
67.5994242,177.7664258
68.23015031,182.3828222
74.95506499,221.1594661
71.16322165,203.2794072
71.72961129,203.6212077
72.96166547,208.8950443
71.84804499,200.4134245
73.80302454,227.4351837
76.61754594,255.8633265
72.46152792,223.3155102
68.31234188,169.7808397
68.37757989,168.9973239
74.76744684,210.3699087
66.48159749,165.5890975
66.04544386,169.3262842
68.59765932,180.2217801
72.28192835,205.9270992
71.74227623,187.9653554
66.53430651,166.371258
65.87915656,168.1748644
69.26342881,178.3541245
69.97894082,193.3410828
68.1679352,201.438831
69.47110603,205.9779102
67.04058976,188.6050995
68.09887366,173.8962369
74.08027495,194.7788543
69.59482623,191.525965
69.28503609,206.883393
63.40042323,185.188138
68.67738441,192.1962461
65.22082048,158.9871861
60.6798174,129.3010238
70.34093646,199.1334267
71.24311166,192.017261
69.93847526,170.1758538
66.05763381,164.4705039
66.80584984,176.5658186
70.81199997,196.2211135
70.25225274,190.9163653
71.05214851,191.9802531
71.23403578,200.7798984
69.44242118,180.1375203
70.18876719,192.86002
73.39654293,220.9457607
71.16299165,199.443989
75.53321134,227.9452477
71.76976166,200.356448
70.45214074,188.0988373
66.08290844,169.617202
72.18942596,194.0454049
68.61092192,181.2305433
67.51751984,157.9186188
67.57873926,167.5813567
67.84866523,176.1726343
73.53666772,196.0432951
72.14269267,214.8539253
69.68548314,181.9367014
69.01627479,198.7077623
70.48529474,194.7861983
75.68280791,232.104476
71.36589596,214.9987451
66.72468017,185.3139113
67.62447726,193.7697802
71.53605608,207.1995594
70.68039627,199.5086562
68.58137352,181.167061
68.70169698,193.5092689
72.25911519,201.7014216
67.78453796,198.3117562
64.90984533,166.2439226
71.94240892,198.9265131
61.75400983,123.528143
71.28033023,217.9035994
66.63469083,190.4679588
65.27034552,168.6177462
76.70983486,235.0354188
64.42519379,169.1094014
69.64340765,195.0337005
75.62019316,226.2077799
68.12757693,175.6365382
68.87487616,177.1331355
65.7634935,163.2308403
67.24606495,168.2802869
76.02708186,232.313471
71.45232654,203.448273
69.11988779,189.6259141
66.68224277,162.7669683
70.15196588,203.7344808
67.36980864,176.6361636
70.89598255,195.6013653
72.08989925,210.1259588
64.41152936,158.5793973
67.80567987,197.082611
66.75065413,179.5420171
70.32349325,186.0655322
70.07429648,205.3879099
69.37184333,173.4301696
73.56929781,216.6177778
73.4461872,203.2405837
69.6031034,189.8166449
71.57969599,200.3931235
69.92624123,204.8756917
68.76124693,181.1259735
65.09963565,180.7937105
69.77015095,182.7954943
70.69384087,199.9628571
68.04146071,203.1615983
71.85372209,212.8146642
69.13768335,188.6300736
67.58074728,186.9916067
73.49120494,218.6737556
68.18073071,181.0560953
65.59235403,174.8153485
66.41488206,155.1947717
73.98590142,223.326105
70.65523058,195.4418631
67.11452669,182.5124511
68.87470662,191.8337092
70.39987429,203.5371948
63.19653037,162.4297274
69.16948417,181.8159215
70.55404673,181.6799218
71.40596471,216.9232912
70.11434363,203.2417318
68.41565126,171.3212163
66.68973599,162.5654067
68.42316708,180.2579798
68.07265309,177.5548634
69.50932394,192.5942266
69.15772949,195.8952569
64.87680275,176.7961081
68.31206374,184.778848
67.73896347,178.1705556
74.40648137,220.720177
69.89540376,171.9190355
60.79888561,128.390221
71.10345526,201.8494751
68.34236491,187.6334634
67.19815896,185.7455901
68.76245756,196.2938059
73.826127,237.9167359
67.80360374,158.3472457
71.15940048,192.3511167
63.57141145,144.815032
66.76210992,167.7004962
64.54897202,148.7874713
65.80624829,165.8506478
69.83655165,176.0116733
69.5580519,181.3212975
74.84149972,223.9456703
68.40372617,206.0149398
70.78669502,194.6955725
62.27340148,154.2806907
70.47416139,200.361282
67.94562981,183.7041775
59.38064956,136.3910055
67.26636272,192.4707696
69.44639071,198.8278171
70.90865306,201.8839987
67.99285124,183.9580892
66.79897653,173.2086321
66.18398071,171.5619069
69.56129654,199.4943358
70.45629855,187.5181408
68.6426276,178.8167946
69.43099805,172.3258812
66.25215051,170.1094996
67.18093863,169.8294539
68.32844799,177.9847286
70.74308255,201.1293822
70.69342426,184.9419493
64.45785785,158.9166993
66.79579309,186.9938986
66.27613841,174.2097641
66.26765677,170.2501787
71.52821604,195.0322432
71.04335632,204.6277277
68.69498934,195.1158961
71.60881943,204.4884124
68.37178369,188.4277984
67.13854961,171.8769664
64.72961551,161.9524312
69.80990157,204.4265983
72.9870702,209.6379745
70.87704813,186.3398244
67.65252759,188.2006794
68.49613344,182.1829921
66.39285493,186.0666781
73.18104362,213.8474529
70.12376143,217.425675
65.56280415,162.5219156
66.09017738,161.1934326
68.19068401,201.4879624
65.43505946,167.7279617
69.88179586,206.3498006
76.02134748,235.9260606
69.6400599,185.9839576
70.17695539,189.2068507
64.53903978,157.1292772
71.50520627,205.8834958
69.07617117,197.4882426
71.85788791,193.4299898
69.31290864,190.1851469
74.34086087,210.1115361
67.88055919,175.222848
67.44504068,162.8445191
70.02605946,200.9174543
66.25522505,176.4862269
68.16610633,197.1795704
72.67696109,217.5614154
71.10458935,206.2397496
71.43472691,206.5940588
70.13360612,202.9880554
66.23390404,183.1612325
73.27944485,209.228854
74.60466805,249.9462832
71.08385997,207.5855821
70.83455355,197.3886665
65.69282981,168.2325864
72.3003079,194.7232532
65.62492094,168.0352354
71.44765151,191.1771577
71.80691042,211.3608266
67.2317042,186.2747971
66.99688275,164.943303
69.75483418,201.008548
68.92333665,193.9273604
68.28704173,170.4136025
64.36013556,175.0851255
72.85807963,216.0647453
68.15658922,181.0517424
67.54676147,163.4952026
71.35662808,211.3956386
65.41328069,142.5930673
72.74952611,212.1807188
68.76616172,185.7721575
67.94057835,191.3306528
71.84843485,218.1574695
64.72625594,143.3475655
67.68753064,177.909685
69.74952258,193.4762588
70.13694723,192.7821537
66.71742172,181.8246867
68.22696925,192.4516764
68.6739597,172.8471849
72.39351243,209.4209477
67.0478396,171.3457459
64.43737535,166.4902194
67.55618322,200.779691
71.22570192,199.182763
73.57508303,215.0708702
72.53935407,222.6671779
69.03106285,170.3101222
71.71367459,193.1089465
72.50075663,201.6550559
70.49137249,203.2850351
61.773522,149.5148392
69.39047409,180.1754728
71.19831618,183.6372838
71.39730891,198.4067338
67.87775112,175.4626618
72.41831663,196.0285063
68.76377136,209.2814544
67.45120933,177.8459883
65.81494282,166.5836105
71.40971655,207.3034959
70.94349959,192.206151
67.42170287,181.1123491
70.37112335,197.3824157
69.23076764,175.9115893
68.79287754,179.0865294
68.2465686,198.6586733
70.14338611,182.8321969
71.76556166,192.6903832
69.93227078,185.7873037
67.93550704,207.6838649
66.37399493,167.784391
75.04399507,208.526427
70.86268806,209.759114
68.48572454,186.412945
70.64894078,193.5198549
68.33115009,197.7567703
71.77899537,199.2098424
69.32485803,193.2792655
74.75875244,209.7235497
71.64757981,200.2865087
67.775743,174.0980119
68.30593359,185.2796229
66.41641417,193.6010915
69.01116064,191.0267435
66.54078935,173.4743974
65.31346154,163.3573315
66.55722857,171.5878843
68.72830407,171.6209666
73.36589132,216.6959926
71.67843022,206.4017808
65.42057682,176.8616842
70.03067329,198.6962986
73.03840861,209.4753881
68.24844296,183.4542292
69.51565854,185.348837
68.40086738,182.2596137
75.26320153,223.4499947
67.43804695,173.23066
64.4645503,157.3104807
68.25183644,187.0605522
68.85845722,187.3950858
67.39601985,180.659638
66.37651933,179.4688864
69.35477956,202.3322157
71.27946177,209.9001307
65.71059987,170.9006769
68.24687214,207.9255765
67.85653908,191.7103323
72.17513685,203.963892
66.09035701,170.0064451
69.04314598,178.1848175
71.08480384,178.5354901
70.48962054,188.798293
68.01500601,194.2869459
70.06209615,184.5051828
69.56915521,180.9498234
70.53187611,194.009473
71.35078258,213.3133192
69.12305784,179.024645
63.85067839,151.9966615
66.57751567,178.488157
66.57823462,164.1170304
66.61562439,160.9919899
67.32181711,168.7447552
69.58211332,214.6060555
70.76472016,199.3230943
62.07863519,130.2772749
69.41152622,177.4706162
69.18482947,201.1221901
71.76174731,201.3157707
64.69929448,155.6642553
60.36331156,134.1468482
73.74875102,203.9997028
67.70533285,196.9332677
66.53435218,176.1892785
67.96856544,192.0598736
71.52296431,214.3024644
67.11027101,194.7523537
69.74482933,188.1811248
70.97626497,191.5721536
74.69552272,225.5123865
68.79298442,174.4894863
73.7888849,222.3975605
63.44024747,135.6558759
68.43957627,190.8156844
61.92694894,149.1496848
69.13726936,196.5523243
70.83715856,201.4034024
67.1351749,177.9843611
73.40103328,208.2210648
67.93686881,188.8840968
66.73559172,166.2519654
68.39540025,179.8789771
69.9554512,201.9480853
72.29474338,208.4748659
70.50545687,187.1357502
70.79502261,215.7464553
64.68669106,157.0168086
73.05977858,196.0591694
67.40902587,170.1913254
67.26010358,163.3865127
67.1126798,173.7075042
71.25353511,205.3539273
69.67436795,192.0916777
69.63396978,200.3428137
71.94912042,208.0889465
72.21873615,198.3882652
71.88350042,211.8517004
74.63382727,213.0690422
68.0034638,186.3699527
66.51516196,180.7605348
65.33492768,174.6556973
68.93958288,185.7787464
67.76009464,172.2164506
66.31457674,148.2657302
69.20157812,188.1035061
65.70471542,170.1005633
72.38756904,199.4468992
71.64080512,213.7411695
68.89670607,196.4513123
70.96758546,212.8263485
73.96294107,200.0071609
67.17035935,186.9887403
67.82109327,169.0810083
69.63316169,189.6515572
69.41991234,185.3591296
68.25856986,171.3503235
69.33034652,194.8273906
71.37001282,205.5385013
64.58878167,158.4540944
73.35843664,217.3895446
68.13028842,192.0295666
69.73101343,197.6395496
71.94778826,209.1754891
61.67540676,144.7630128
69.52555131,189.7073988
69.76009479,187.8120619
67.01894966,175.9294404
68.00581399,186.7803378
64.95507833,156.5447863
64.68023132,176.074223
71.88269674,207.5756136
69.19529846,201.3036955
67.51135804,176.0854243
74.68636681,224.630424
72.22761616,201.778854
69.89381359,200.7968545
74.05384613,207.7282041
65.74097213,178.1062667
70.86980492,205.8639345
71.77574885,210.7288522
69.06408861,189.8066455
67.27719753,176.3087197
64.80414049,165.6044904
71.87325229,211.3227764
66.40871891,177.1464187
69.43943987,197.7314216
63.2731515,143.2486718
75.94446038,231.9247485
66.38423193,162.0170302
63.41516589,156.1292328
68.48130885,185.7658666
68.16214653,183.2327118
70.90108637,197.9448324
70.09723765,201.993728
62.600248,151.7207037
67.18845052,169.8908229
66.39812838,170.2174512
71.32147602,192.9478736
69.32985159,178.954374
68.49641536,154.3426389
72.38530097,189.1655919
64.92233626,179.4090919
70.24836011,202.921364
70.86880751,199.5086544
66.65652059,172.9379579
66.76188387,178.797509
70.40874857,198.7388741
65.79795305,162.0277356
67.52111716,188.4094262
66.93465049,175.0406653
69.28950996,184.5956083
70.41808724,189.5794725
66.20603205,180.8895546
72.6580716,221.8859416
65.83165439,165.592195
69.47560828,203.0212824
69.80036002,184.2920655
67.17791659,175.3521086
69.75059715,185.4279701
70.67451735,193.5591924
73.75963574,231.6086709
72.86758744,217.3352533
68.59340514,187.4025309
65.9085274,168.221009
68.16284382,176.7418313
71.41075432,189.2048025
67.77716819,179.864803
69.41291443,183.9021104
69.23640106,202.2032307
72.67399365,206.9802182
66.26705648,163.6381507
74.72413903,207.2983314
68.88599177,164.2149026
67.44841735,174.720312
66.46802469,180.4638273
71.11362477,202.9933107
67.91505019,174.1159291
72.25840892,192.9102666
67.67104439,179.1872513
66.29589772,163.6040022
70.02604895,193.0897366
76.11667468,240.6381035
72.00173222,196.2144145
65.1341657,138.6548279
68.41482047,179.8283438
69.83865708,178.3924826
67.64198904,166.2634667
71.41846589,179.8639023
67.67198445,182.0152255
69.01333502,190.5135138
70.44802027,183.2389784
70.05217747,200.8187373
71.95662589,210.6638278
65.64258414,162.6855211
70.60702552,183.5773805
76.43455871,228.8729906
61.79532636,135.8944475
68.9686796,177.809028
68.01174873,175.0150905
67.26904397,180.0356727
66.58199851,181.2279815
65.93178483,174.4852947
67.13841414,163.8450013
65.44092231,144.1320269
67.6456197,172.1869301
67.10251954,175.9579827
72.42580597,228.9746467
71.65292552,207.0691249
71.11553184,208.1452566
69.76287854,189.8283126
69.77066855,169.749522
61.92554729,139.9050703
65.65692057,163.1951164
66.89123829,191.1029893
65.93443088,162.5496804
73.28391797,217.8960397
68.56175073,172.1953637
68.55083219,179.5567899
68.87912739,171.8504651
67.70167966,159.2865106
70.225252,191.7090668
66.45560214,188.9748473
70.92014453,196.8353004
67.35327101,171.160452
76.49293396,227.139296
68.7300987,184.130432
64.12569658,157.6636172
74.52097209,216.5331913
66.14169711,165.9974342
70.07731509,216.6242072
60.82027054,137.7753101
72.83768488,212.2040396
69.34236641,197.2179398
65.40287453,159.6054441
67.60266255,149.5671682
69.10480344,184.9018923
67.59403113,186.7514169
71.60656421,207.2504768
69.98995301,208.1077828
65.37932474,158.0720604
70.31169434,184.2438603
78.46205292,227.3425649
70.71675037,176.9550632
74.43050131,228.3751789
65.29891515,162.8182755
65.79604992,158.4603238
68.50326101,193.9820595
69.01064169,177.5868284
61.46101309,135.5111157
66.94934165,164.4391456
74.34020588,209.2375131
63.73243789,162.2210233
68.54146741,173.2997216
67.7998001,182.1932732
69.84456408,198.6302782
68.67903487,177.521933
66.05396364,161.5576324
68.38302408,185.8456168
73.96449337,215.0438889
64.40827325,154.6410416
66.36163569,153.3216862
72.98717143,206.6293992
72.77160282,210.657667
67.32371432,157.0299355
73.0691967,207.6526278
71.51072979,209.3811998
61.22682866,153.5209786
69.24901281,187.4693714
68.36301257,179.9490893
67.6284844,174.8654514
70.17260936,192.63163
67.27217066,187.3633658
71.16724587,206.9429818
71.14078856,191.4417446
67.7282199,184.4684504
70.77315142,208.2235661
70.9931439,204.7466782
69.58728008,194.4983558
66.01442823,184.4618115
66.96893592,169.3927971
71.70111636,212.039012
67.2472352,173.284033
72.47061849,184.4463253
71.01573094,198.2720936
67.97433623,172.1355974
65.80731565,163.8518249
62.20882862,130.8380738
64.7552066,160.9750177
67.54906949,183.2665331
70.27553366,211.7162538
65.87323411,174.4985557
69.9822195,178.3484391
71.05277859,193.999617
68.78508125,183.9278886
69.06903607,198.7721907
71.17481376,185.212105
67.47935176,178.6183502
66.96490198,190.3735985
71.61408945,206.1634325
69.79008942,194.4007354
67.72763125,175.209964
69.61140326,170.2961967
69.97090362,202.863293
69.09056319,189.213646
68.14476095,181.2658248
70.86686943,199.6571752
68.03773355,175.4451381
68.49723451,192.3397407
67.58112659,180.8539356
70.48328834,190.5220374
65.93735194,160.4902892
72.50812038,216.2182301
68.13972419,174.1578043
66.51262766,196.4498603
67.11556435,168.2021671
68.23588615,186.7426541
69.55200509,198.0795237
64.84630137,157.7184384
71.44370566,185.6627413
69.38099479,199.85092
67.99840926,171.9236336
65.34320327,155.7293803
69.37803726,212.0170256
69.89920395,191.4122311
67.73061112,194.1804446
66.69311562,185.3706202
69.97228132,188.6259112
70.88748661,182.8879477
64.52730263,148.4721859
63.09448322,154.8888953
74.56460108,210.6878113
72.24472362,203.3698816
72.81103161,208.8488465
69.10919144,176.045407
64.49772595,169.8410156
70.95948939,212.2301447
63.33122659,138.1475931
67.49557515,175.2102975
72.21503491,204.9377601
70.04695307,190.0024052
68.43299232,196.1030828
66.32659676,163.7471546
67.49221827,183.3838244
70.4044365,193.8567694
67.38005789,182.6734054
67.74158927,165.6432833
68.90485109,195.4085511
69.55476188,192.1816687
70.57511154,194.7925404
70.05125469,207.1946473
70.75264698,202.7416573
72.00328044,207.5421208
64.92242306,158.4125594
69.29416757,189.4633636
70.44887435,206.4997442
66.38357602,172.7414519
69.5732598,191.5471767
69.33829795,198.3895491
71.6499171,200.6771639
69.93740019,202.2790697
71.41904963,209.8582566
74.38801243,217.1437905
67.83993094,166.1461086
64.03168839,157.8504266
74.15306451,212.2763278
70.83911627,213.7361359
71.72349062,202.2682774
69.57657185,192.4663555
68.32298231,178.4131887
67.40540788,164.5743913
68.24446179,174.1096938
70.66144439,203.8447916
66.97694995,195.1987301
67.46299066,182.3012856
70.32255001,190.4617768
66.65949285,182.7465136
67.55419805,172.870347
69.08066651,174.3910884
63.56127763,157.1195445
69.5533849,210.871799
69.30840288,198.3786936
66.17479389,166.6806079
69.2253203,193.7563258
71.20661874,193.74326
69.02891597,174.4799351
66.20296361,164.6344637
70.79634524,192.2931685
64.25974739,161.311622
70.95044123,216.3411301
70.09134432,220.5234124
66.1841085,172.6376115
64.09161305,151.6431035
71.73869477,185.8426218
70.01950469,196.2503316
74.40818786,226.7010229
69.65043741,198.843696
67.40319666,199.6797149
71.11908757,174.5523441
68.36806631,176.5053033
67.49219298,191.6996048
69.02647455,198.0143768
67.53165705,164.0043528
63.47241419,141.0968249
64.78258298,165.6116262
71.89871242,203.4587668
68.58927044,173.5957961
70.76286513,194.7965673
67.76782003,164.1578901
68.29555456,181.7249315
66.24506481,154.5886896
71.32700107,206.3851911
73.78127448,221.2400958
69.66372523,177.2009288
68.31155984,189.3917856
69.0557467,204.2587507
68.16583681,173.4564553
70.58468352,205.7078774
71.4777451,214.980508
70.38183211,197.4315108
67.60910494,174.3641824
72.44634816,196.6322394
67.84616021,168.0670153
65.78802419,166.2769877
61.76450938,135.5442014
63.99289908,154.9631741
62.10864035,145.768216
69.89595731,181.4481349
65.04544401,147.6602601
68.88371651,181.512004
70.91655179,191.883267
67.01748632,183.3812983
71.75147642,198.1190658
68.38886947,185.4398405
71.7309784,220.0424703
69.56867239,200.7040517
68.46437409,182.9040117
73.33410764,222.8661997
67.6623988,170.3054935
73.50183962,225.9722183
62.48067131,160.2422382
69.94155395,187.4036005
67.36169467,164.1459224
68.25348675,179.2521557
70.50592738,206.4409425
65.20348068,158.6645552
70.31600971,201.5106881
68.27778676,195.1899302
65.1939877,156.2861991
71.2951946,228.8005161
69.60482757,191.0334196
68.28453192,176.2465834
64.93134219,181.0938696
72.50942559,206.7491709
63.84472157,147.8870155
68.99844693,181.9413181
69.96821619,188.7665057
66.91489408,169.8824896
71.65152428,184.9818143
65.22709704,167.1154588
67.09121866,180.8807246
69.97430087,212.804259
69.34647389,181.8515844
68.23795419,184.2925605
71.05566416,203.139433
72.12491003,215.4434005
71.71112479,199.080779
67.30657484,172.0652212
67.27784728,156.4163422
68.42358649,178.6200332
74.6870926,230.1369233
71.86584525,203.488801
73.49841233,223.4132243
65.1054427,149.1069188
66.11122914,192.765581
65.09066143,152.5247924
67.93348261,184.5554831
68.46982408,201.0860144
69.25161788,192.9468911
68.55087969,175.2195188
74.06743152,228.4074441
66.029034,168.64081
71.42757519,201.8428087
64.9149323,148.9069051
69.73544217,196.218174
67.06412395,178.5148196
66.87536305,169.6356405
72.96316116,204.1810963
72.17270912,209.0708634
69.15689413,190.6955328
73.92912413,215.6200354
68.53658272,181.2952565
70.86876641,201.9315351
66.27432912,154.3956248
71.71549797,220.273901
69.0014984,191.2389456
71.00854042,207.5502799
66.47376597,175.9473678
65.04122113,163.0041411
71.6055731,194.9325685
67.33083088,181.4076793
69.23782869,159.2448862
71.47138723,192.9291071
67.88722989,183.3433272
69.21820494,189.1995012
66.35154132,171.9637924
70.15126491,191.5682599
68.64032508,176.0119591
67.81460188,191.7600018
65.47722474,166.6541431
72.79702836,214.4740355
72.31682512,197.3685892
62.92194889,144.1706444
71.29965637,199.2722748
69.26029154,197.4117818
64.61397563,153.2812122
67.00407627,190.5555924
66.40239707,165.9559347
70.67291067,185.7598838
66.93341356,183.0853756
68.17630646,190.1327254
69.22411519,167.7382482
70.05933098,225.014368
69.44033828,202.3082973
71.96830565,201.5281774
70.64053009,182.122486
72.12882568,216.2168147
72.34158877,205.6996211
66.64156891,155.7638138
65.25367085,174.9439778
65.98696793,183.8309641
68.83846286,179.9077169
70.18570099,188.5293966
70.48922454,178.9187142
67.8860138,174.6520347
71.08906207,182.7774125
75.14690789,221.3292277
73.30301022,232.2506433
73.60300661,219.5125216
63.8983382,168.299538
69.05262823,194.6809018
72.52166703,221.8626503
67.70078811,185.1482021
67.06830402,187.5734938
67.4868239,164.2952413
68.75379072,175.3679699
66.50381494,163.2698893
69.01606716,196.7639075
66.02473378,166.9610205
67.58394143,179.9370112
65.8693715,167.7682374
68.87542383,199.994622
67.24071567,181.6622367
69.58211124,193.3671981
66.47184446,175.3891518
74.64950788,227.5006451
66.7430038,170.6623324
73.57328408,207.2094605
66.47024572,182.4680574
68.36201272,188.7861666
65.19437712,166.7073731
67.12034439,172.6640904
71.22362744,209.7335388
68.02456916,185.4048519
66.3040377,179.7597417
68.45490383,185.3776732
67.91927928,196.4477023
68.18809667,190.2684255
69.22921912,177.5926996
67.67265267,169.810675
71.16515427,194.0605842
70.46201292,185.0212235
72.70460442,203.1921821
67.28559807,182.5181998
70.18213939,184.7233308
69.08057727,176.5561446
71.02654346,186.2292384
67.73725134,172.7942606
73.00609716,201.745667
68.92967211,180.8264574
75.20597361,228.7617806
67.45323124,173.2722178
73.98669002,217.5791623
67.60605862,180.2548158
72.25407145,187.6121819
66.32751733,166.0797083
68.49107214,181.2112391
68.03473112,170.6484093
68.06637804,170.9860127
66.22747932,180.9035759
70.48544817,204.8274497
69.74866358,195.2413161
69.20766611,186.1774738
65.35041056,146.7397976
65.85496276,154.9653989
69.29593206,172.346493
73.71674275,198.4622269
66.47639701,168.6272639
65.49899512,156.8699517
66.80502561,174.3354906
67.17202444,178.1527814
61.97273588,140.2777497
70.54924202,197.8793731
73.45960996,199.868209
69.7190933,204.2170221
65.73996121,145.9916825
72.41058576,189.3844383
74.66919682,227.4603038
66.33428146,165.3682765
72.03304466,209.5736669
75.15541009,214.3705805
71.76579929,202.2305956
73.07197695,206.790142
68.61738735,179.1320246
72.36749214,218.3945547
70.69801207,187.0184584
65.07111347,180.7565256
67.28152686,174.974136
63.11825358,160.7567033
73.62154397,206.4922129
70.47512584,193.8573561
69.14590899,202.6281961
71.52691556,212.2544283
70.19076916,181.320106
69.16246988,190.8490701
67.54202278,168.7614795
68.26901426,196.8433339
69.61178285,193.6353663
68.51757854,187.9013748
68.7011438,180.2239394
64.73981548,169.6540541
67.6098436,179.868026
68.03509529,162.1244315
70.21494716,192.8774853
68.78387283,187.6354638
63.66468751,160.125909
68.88689528,175.9920181
66.48310643,169.6114736
69.10449851,183.4046858
71.79202206,197.4170144
67.28350742,203.1357596
70.95804927,201.6633373
68.61811055,187.5068432
68.82861496,197.737905
62.29469492,149.4972517
71.56001874,213.9785966
66.46704142,164.3180448
68.27775927,182.2054201
68.5233453,173.2706572
73.60836469,220.0337782
69.44325517,197.6456451
68.82921624,200.3308195
72.6644055,219.8772978
70.48275741,199.359224
69.76508744,199.0264276
64.57289686,176.718917
66.90478234,164.3599627
69.67012402,177.1191607
68.52940825,169.5448054
67.74920685,178.5836266
69.2830701,189.4461814
70.50239804,172.9857771
65.71624998,174.4133641
72.43516123,201.6148974
67.23077189,171.0169406
70.2091372,193.953121
67.14466735,171.2077789
71.84327864,202.1529554
70.07932331,189.5959602
67.09741797,187.0986004
68.395164,169.634399
71.58255465,207.924949
64.52084746,171.3034951
69.86074638,198.3218281
67.64994086,178.8826337
65.35028818,156.7613371
73.1411551,193.9260342
70.18999922,195.7178851
70.78093604,191.9681779
63.18364112,148.618674
66.60128332,162.5574385
67.47309881,178.3657282
70.89251934,201.4180366
71.69276566,191.902096
70.80155896,196.4677247
70.58261033,206.4257483
68.34684231,198.9209797
68.10921459,176.2611905
69.44720978,190.4477008
68.60379643,176.8154762
68.30888615,188.8295918
69.39489622,192.7085029
72.69562419,220.8663652
67.65252997,180.8711377
70.93325026,213.2449979
68.84063351,171.9211499
71.23052856,209.0328768
68.24594409,193.277624
65.93248176,151.3846182
71.83316878,205.1930618
74.40120951,223.8255072
73.4053574,209.2607585
71.76846374,200.798983
72.96588002,202.6248928
64.4613459,158.9004343
68.60820846,181.7248365
66.31623192,170.5938581
66.12013432,172.5086574
69.21614731,184.9366903
68.98238073,178.2824095
70.84406242,195.937015
73.57529577,222.6861438
64.85579918,158.3414424
68.08592074,187.3104819
71.10356362,196.7599362
71.5687337,206.2604578
74.20921595,197.4748276
66.57488673,163.2412547
67.98597514,185.687955
68.62406319,159.8624674
67.40761496,162.8229424
63.00978308,147.90182
72.60769741,221.1755961
66.50289891,161.7571761
69.55037638,199.8078464
67.11436084,170.7891625
67.93600485,182.426648
70.31684922,205.5218858
69.60127796,192.1131628
72.18599228,215.8686135
71.5392985,207.3079166
66.70032038,164.0342193
71.6576596,204.4262556
69.72685973,191.2117662
66.47556185,197.6464093
71.61517875,209.6707739
71.72061161,211.0075801
67.67682185,179.750808
68.2112871,190.5842005
65.93240345,183.9433388
71.27670183,205.1761096
68.76890241,172.9809468
68.93635758,176.6521792
70.46668931,187.517442
69.14227294,175.8324466
68.32791586,207.7849246
73.23678822,201.0998006
67.20410881,168.9820916
69.34065722,172.9048014
72.10911232,200.7017307
63.97866126,158.2074096
71.52684881,189.2822461
64.63837415,172.5013209
67.70560322,177.2569991
67.42751473,177.1153317
67.89319634,162.0066518
69.82746419,196.930792
70.61636287,185.4448653
67.80399101,173.4598918
74.03459775,217.815798
71.472998,190.5523722
71.00356014,194.3226014
66.62843544,159.4828288
72.16154497,188.9133324
72.43374602,200.0852325
68.11567166,167.8807205
73.61198537,236.7805375
71.80918689,200.9205712
68.70012441,186.8120606
72.26708683,209.6333173
67.05480339,169.8145254
65.10205207,156.6584597
68.72052925,195.6701715
69.72688521,188.4537597
74.6976372,209.3731259
65.95957778,160.6839166
70.02471448,189.9119646
68.96087967,197.9314296
67.59016823,174.0091522
69.00216528,188.3308958
62.34671605,139.1966211
73.6851934,223.2700044
69.30476905,187.5516495
64.7742374,182.5898441
67.73372088,175.5643397
71.4351749,213.3377733
71.94401052,209.5562827
71.46413025,206.5908567
70.32475344,193.3465603
71.9548678,215.1557625
64.60104553,140.1959633
66.35812083,170.0538326
67.0323462,188.4596891
69.84381304,188.6862465
66.35174153,160.3727387
71.43337582,216.6339997
68.72024318,182.4559233
70.41386903,184.2326617
70.99854621,195.9590447
66.85473775,161.2239648
67.43212021,183.5089329
69.55361404,203.8110909
62.70698974,149.9696184
65.33533475,154.1150561
65.07790189,165.3138068
65.29243478,168.7102903
72.97226337,204.4917906
72.81390651,188.9514741
70.12179615,189.2795225
68.02018827,181.9867345
68.54104219,180.6661582
69.08211963,190.9351825
63.75414887,156.4606329
66.85671744,169.3758208
72.28439692,207.5405132
74.46298656,219.8129065
59.93864965,141.4595789
69.00629739,190.8181008
70.36539263,185.2971151
70.01336535,209.5264998
66.20234771,159.3903237
74.2979207,229.0943169
74.88030802,236.360678
71.96054792,208.8150558
69.86119695,179.6624965
67.44508051,186.8388682
68.46572392,188.079276
65.65108952,164.6498139
64.82115564,158.8772736
68.80593452,174.2397082
68.64407033,172.5485876
71.12736087,175.5077614
65.18093656,169.4596309
68.00260444,193.9115247
69.21363249,205.6994606
70.97378777,184.9826013
68.17049466,178.7191052
68.79205081,197.679446
72.88170697,194.1995089
61.31079843,150.3164486
66.620926,177.8426553
68.21250769,192.8151779
68.63079652,193.1288324
68.99299407,166.7952092
74.14785747,211.237968
66.0297085,174.0582354
70.92419443,199.7783726
67.39683425,178.3001966
68.99614537,180.3509244
71.09133217,198.0309579
72.43950075,230.2341099
62.41843392,162.5416914
68.03572388,172.4362088
68.84630982,174.8873671
65.71360843,167.8287603
